,sale_count
2015-01-04,24
2015-01-11,17
2015-01-18,24
2015-01-25,45
2015-02-01,3
2015-02-08,2
2015-02-15,4
2015-02-22,11
2015-03-01,4
2015-03-08,4
2015-03-15,3
2015-03-22,5
2015-03-29,13
2015-04-05,6
2015-04-12,5
2015-04-19,7
2015-04-26,17
2015-05-03,6
2015-05-10,5
2015-05-17,5
2015-05-24,7
2015-05-31,21
2015-06-07,16
2015-06-14,19
2015-06-21,21
2015-06-28,65
2015-07-05,10
2015-07-12,9
2015-07-19,8
2015-07-26,15
2015-08-02,11
2015-08-09,13
2015-08-16,9
2015-08-23,12
2015-08-30,24
2015-09-06,13
2015-09-13,17
2015-09-20,15
2015-09-27,36
2015-10-04,17
2015-10-11,16
2015-10-18,16
2015-10-25,24
2015-11-01,0
2015-11-08,0
2015-11-15,0
2015-11-22,0
2015-11-29,0
2015-12-06,28
2015-12-13,39
2015-12-20,28
2015-12-27,64
2016-01-03,29
2016-01-10,22
2016-01-17,31
2016-01-24,30
2016-01-31,69
2016-02-07,2
2016-02-14,2
2016-02-21,1
2016-02-28,5
2016-03-06,0
2016-03-13,0
2016-03-20,0
2016-03-27,0
2016-04-03,0
2016-04-10,0
2016-04-17,0
2016-04-24,0
2016-05-01,3
2016-05-08,2
2016-05-15,3
2016-05-22,3
2016-05-29,14
2016-06-05,4
2016-06-12,9
2016-06-19,6
2016-06-26,17
2016-07-03,4
2016-07-10,6
2016-07-17,6
2016-07-24,6
2016-07-31,12
2016-08-07,7
2016-08-14,11
2016-08-21,11
2016-08-28,18
2016-09-04,15
2016-09-11,14
2016-09-18,11
2016-09-25,24
2016-10-02,5
2016-10-09,5
2016-10-16,9
2016-10-23,10
2016-10-30,22
2016-11-06,17
2016-11-13,15
2016-11-20,21
2016-11-27,34
2016-12-04,17
2016-12-11,13
2016-12-18,10
2016-12-25,37
2017-01-01,13
2017-01-08,7
2017-01-15,13
2017-01-22,7
2017-01-29,30
2017-02-05,0
2017-02-12,0
2017-02-19,0
2017-02-26,2
2017-03-05,0
2017-03-12,0
2017-03-19,0
2017-03-26,0
2017-04-02,0
2017-04-09,0
2017-04-16,0
2017-04-23,0
2017-04-30,0
2017-05-07,0
2017-05-14,0
2017-05-21,0
2017-05-28,0
2017-06-04,0
2017-06-11,0
2017-06-18,0
2017-06-25,0
2017-07-02,0
2017-07-09,1
2017-07-16,0
2017-07-23,0
2017-07-30,4
2017-08-06,1
2017-08-13,1
2017-08-20,1
2017-08-27,7
2017-09-03,3
2017-09-10,5
2017-09-17,3
2017-09-24,13
2017-10-01,5
2017-10-08,5
2017-10-15,4
2017-10-22,7
2017-10-29,24
2017-11-05,12
2017-11-12,12
2017-11-19,8
2017-11-26,33
2017-12-03,7
2017-12-10,7
2017-12-17,12
2017-12-24,12
2017-12-31,23
2018-01-07,2
2018-01-14,3
2018-01-21,3
2018-01-28,10
2018-02-04,0
2018-02-11,0
2018-02-18,0
2018-02-25,0
