01-01-2015,2
01-02-2015,3
01-03-2015,7
01-04-2015,72
01-05-2015,0
01-06-2015,0
01-07-2015,1
01-08-2015,10
01-09-2015,31
01-10-2015,101
01-11-2015,127
01-12-2015,238
01-01-2016,71
01-02-2016,0
01-03-2016,183
01-04-2016,0
01-05-2016,50
01-06-2016,28
01-07-2016,41
01-08-2016,47
01-09-2016,12
01-10-2016,78
01-11-2016,77
01-12-2016,99
01-01-2017,42
01-02-2017,28
01-03-2017,64
01-04-2017,117
01-05-2017,72
01-06-2017,120
01-07-2017,97
01-08-2017,59
01-09-2017,198
01-10-2017,140
01-11-2017,63
01-12-2017,43
01-01-2018,257
01-02-2018,6
