01-01-2015,172
01-02-2015,143
01-03-2015,123
01-04-2015,82
01-05-2015,85
01-06-2015,142
01-07-2015,164
01-08-2015,114
01-09-2015,97
01-10-2015,182
01-11-2015,147
01-12-2015,290
01-01-2016,182
01-02-2016,0
01-03-2016,1
01-04-2016,49
01-05-2016,35
01-06-2016,38
01-07-2016,52
01-08-2016,54
01-09-2016,45
01-10-2016,17
01-11-2016,150
01-12-2016,111
01-01-2017,162
01-02-2017,13
01-03-2017,0
01-04-2017,0
01-05-2017,27
01-06-2017,83
01-07-2017,74
01-08-2017,14
01-09-2017,46
01-10-2017,33
01-11-2017,19
01-12-2017,25
01-01-2018,48
01-02-2018,28
