01-01-2015,28
01-02-2015,35
01-03-2015,33
01-04-2015,15
01-05-2015,8
01-06-2015,6
01-07-2015,16
01-08-2015,19
01-09-2015,33
01-10-2015,10
01-11-2015,43
01-12-2015,68
01-01-2016,24
01-02-2016,0
01-03-2016,0
01-04-2016,0
01-05-2016,25
01-06-2016,1
01-07-2016,35
01-08-2016,33
01-09-2016,16
01-10-2016,37
01-11-2016,58
01-12-2016,32
01-01-2017,59
01-02-2017,6
01-03-2017,15
01-04-2017,19
01-05-2017,24
01-06-2017,32
01-07-2017,0
01-08-2017,20
01-09-2017,33
01-10-2017,41
01-11-2017,4
01-12-2017,41
01-01-2018,7
01-02-2018,11
