01-01-2015,2
01-02-2015,13
01-03-2015,40
01-04-2015,49
01-05-2015,30
01-06-2015,75
01-07-2015,19
01-08-2015,0
01-09-2015,72
01-10-2015,40
01-11-2015,62
01-12-2015,165
01-01-2016,68
01-02-2016,12
01-03-2016,0
01-04-2016,0
01-05-2016,26
01-06-2016,25
01-07-2016,42
01-08-2016,52
01-09-2016,30
01-10-2016,76
01-11-2016,46
01-12-2016,82
01-01-2017,52
01-02-2017,0
01-03-2017,0
01-04-2017,6
01-05-2017,16
01-06-2017,31
01-07-2017,39
01-08-2017,60
01-09-2017,20
01-10-2017,39
01-11-2017,20
01-12-2017,0
