01-01-2015,110
01-02-2015,20
01-03-2015,29
01-04-2015,35
01-05-2015,44
01-06-2015,121
01-07-2015,42
01-08-2015,69
01-09-2015,81
01-10-2015,73
01-11-2015,0
01-12-2015,159
01-01-2016,181
01-02-2016,10
01-03-2016,0
01-04-2016,0
01-05-2016,25
01-06-2016,36
01-07-2016,34
01-08-2016,47
01-09-2016,64
01-10-2016,51
01-11-2016,87
01-12-2016,77
01-01-2017,70
01-02-2017,2
01-03-2017,0
01-04-2017,0
01-05-2017,0
01-06-2017,0
01-07-2017,5
01-08-2017,10
01-09-2017,24
01-10-2017,45
01-11-2017,65
01-12-2017,61
01-01-2018,18
01-02-2018,0
