01-01-2015,143
01-02-2015,0
01-03-2015,55
01-04-2015,11
01-05-2015,21
01-06-2015,5
01-07-2015,0
01-08-2015,78
01-09-2015,13
01-10-2015,49
01-11-2015,62
01-12-2015,133
01-01-2016,75
01-02-2016,6
01-03-2016,0
01-04-2016,0
01-05-2016,1
01-06-2016,15
01-07-2016,28
01-08-2016,18
01-09-2016,0
01-10-2016,4
01-11-2016,18
01-12-2016,14
01-01-2017,3
01-02-2017,1
01-03-2017,13
01-04-2017,3
01-05-2017,13
01-06-2017,14
01-07-2017,0
01-08-2017,14
01-09-2017,8
01-10-2017,7
01-11-2017,16
01-12-2017,7
