01-01-2015,53
01-02-2015,30
01-03-2015,75
01-04-2015,19
01-05-2015,0
01-06-2015,2
01-07-2015,20
01-08-2015,68
01-09-2015,58
01-10-2015,0
01-11-2015,48
01-12-2015,114
01-01-2016,0
01-02-2016,13
01-03-2016,57
01-04-2016,48
01-05-2016,42
01-06-2016,19
01-07-2016,2
01-08-2016,62
01-09-2016,9
01-10-2016,12
01-11-2016,114
01-12-2016,1
01-01-2017,20
01-02-2017,0
01-03-2017,0
01-04-2017,0
01-05-2017,0
01-06-2017,0
01-07-2017,0
01-08-2017,0
01-09-2017,0
01-10-2017,0
01-11-2017,0
01-12-2017,0
