01-01-2015,44
01-02-2015,0
01-03-2015,10
01-04-2015,43
01-05-2015,0
01-06-2015,0
01-07-2015,29
01-08-2015,27
01-09-2015,46
01-10-2015,15
01-11-2015,52
01-12-2015,20
01-01-2016,28
01-02-2016,13
01-03-2016,27
01-04-2016,16
01-05-2016,4
01-06-2016,5
01-07-2016,28
01-08-2016,14
01-09-2016,11
01-10-2016,26
01-11-2016,25
01-12-2016,37
01-01-2017,39
01-02-2017,0
01-03-2017,0
01-04-2017,0
01-05-2017,19
01-06-2017,15
01-07-2017,13
01-08-2017,1
01-09-2017,28
01-10-2017,13
01-11-2017,0
01-12-2017,18
01-01-2018,6
01-02-2018,10
