01-01-2015,102
01-02-2015,129
01-03-2015,125
01-04-2015,168
01-05-2015,67
01-06-2015,78
01-07-2015,155
01-08-2015,122
01-09-2015,112
01-10-2015,115
01-11-2015,179
01-12-2015,348
01-01-2016,76
01-02-2016,208
01-03-2016,0
01-04-2016,0
01-05-2016,0
01-06-2016,49
01-07-2016,99
01-08-2016,150
01-09-2016,51
01-10-2016,138
01-11-2016,382
01-12-2016,428
01-01-2017,181
01-02-2017,0
01-03-2017,31
01-04-2017,0
01-05-2017,0
01-06-2017,80
01-07-2017,45
01-08-2017,87
01-09-2017,88
01-10-2017,119
01-11-2017,28
01-12-2017,0
