01-01-2015,2
01-02-2015,61
01-03-2015,16
01-04-2015,0
01-05-2015,0
01-06-2015,7
01-07-2015,48
01-08-2015,14
01-09-2015,3
01-10-2015,18
01-11-2015,31
01-12-2015,123
01-01-2016,42
01-02-2016,0
01-03-2016,0
01-04-2016,17
01-05-2016,3
01-06-2016,11
01-07-2016,12
01-08-2016,24
01-09-2016,3
01-10-2016,32
01-11-2016,99
01-12-2016,85
01-01-2017,85
01-02-2017,3
01-03-2017,0
01-04-2017,43
01-05-2017,33
01-06-2017,26
01-07-2017,26
01-08-2017,70
01-09-2017,58
01-10-2017,0
01-11-2017,0
01-12-2017,0
01-01-2018,22
01-02-2018,3
