01-01-2015,6
01-02-2015,33
01-03-2015,25
01-04-2015,44
01-05-2015,31
01-06-2015,49
01-07-2015,18
01-08-2015,28
01-09-2015,48
01-10-2015,4
01-11-2015,74
01-12-2015,5
01-01-2016,82
01-02-2016,42
01-03-2016,0
01-04-2016,0
01-05-2016,0
01-06-2016,0
01-07-2016,0
01-08-2016,12
01-09-2016,0
01-10-2016,5
01-11-2016,36
01-12-2016,14
01-01-2017,27
01-02-2017,14
01-03-2017,0
01-04-2017,2
01-05-2017,3
01-06-2017,13
01-07-2017,10
01-08-2017,3
01-09-2017,5
01-10-2017,17
01-11-2017,18
01-12-2017,10
01-01-2018,22
01-02-2018,8
