01-01-2015,5
01-02-2015,53
01-03-2015,23
01-04-2015,54
01-05-2015,33
01-06-2015,81
01-07-2015,74
01-08-2015,116
01-09-2015,143
01-10-2015,0
01-11-2015,189
01-12-2015,2
01-01-2016,35
01-02-2016,108
01-03-2016,84
01-04-2016,152
01-05-2016,63
01-06-2016,66
01-07-2016,12
01-08-2016,157
01-09-2016,33
01-10-2016,62
01-11-2016,104
01-12-2016,94
01-01-2017,30
01-02-2017,4
01-03-2017,0
01-04-2017,14
01-05-2017,14
01-06-2017,116
01-07-2017,45
01-08-2017,37
01-09-2017,52
01-10-2017,27
01-11-2017,0
01-12-2017,49
01-01-2018,64
01-02-2018,53
