01-01-2015,49
01-02-2015,62
01-03-2015,0
01-04-2015,7
01-05-2015,37
01-06-2015,89
01-07-2015,94
01-08-2015,67
01-09-2015,53
01-10-2015,100
01-11-2015,186
01-12-2015,33
01-01-2016,246
01-02-2016,48
01-03-2016,0
01-04-2016,0
01-05-2016,0
01-06-2016,1
01-07-2016,13
01-08-2016,35
01-09-2016,82
01-10-2016,0
01-11-2016,67
01-12-2016,48
01-01-2017,13
01-02-2017,0
01-03-2017,0
01-04-2017,0
01-05-2017,0
01-06-2017,9
01-07-2017,1
01-08-2017,10
01-09-2017,18
01-10-2017,22
01-11-2017,21
01-12-2017,27
01-01-2018,38
01-02-2018,1
