01-01-2015,28
01-02-2015,6
01-03-2015,26
01-04-2015,25
01-05-2015,27
01-06-2015,23
01-07-2015,9
01-08-2015,32
01-09-2015,15
01-10-2015,16
01-11-2015,75
01-12-2015,53
01-01-2016,45
01-02-2016,0
01-03-2016,0
01-04-2016,22
01-05-2016,6
01-06-2016,25
01-07-2016,7
01-08-2016,25
01-09-2016,13
01-10-2016,23
01-11-2016,22
01-12-2016,0
01-01-2017,37
01-02-2017,0
01-03-2017,16
01-04-2017,12
01-05-2017,1
01-06-2017,11
01-07-2017,7
01-08-2017,15
01-09-2017,5
01-10-2017,13
01-11-2017,8
01-12-2017,9
