01-01-2015,481
01-02-2015,192
01-03-2015,236
01-04-2015,260
01-05-2015,383
01-06-2015,26
01-07-2015,327
01-08-2015,0
01-09-2015,77
01-10-2015,782
01-11-2015,237
01-12-2015,159
01-01-2016,179
01-02-2016,195
01-03-2016,34
01-04-2016,203
01-05-2016,27
01-06-2016,171
01-07-2016,28
01-08-2016,26
01-09-2016,6
01-10-2016,25
01-11-2016,120
01-12-2016,132
01-01-2017,53
01-02-2017,0
01-03-2017,0
01-04-2017,22
01-05-2017,8
01-06-2017,81
01-07-2017,209
01-08-2017,3
01-09-2017,51
01-10-2017,0
01-11-2017,168
01-12-2017,499
01-01-2018,532
01-02-2018,465
